job_id,job_title,company,job_location,date_posted,job_field,job_type,salary,experience,job_position,deadline,job_url
35C76E8C,IT support,CÔNG TY TNHH DỊCH VỤ CÔNG NGHỆ THÔNG TIN TOÀN CẦU,Hà Nội,21/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,9 Tr - 12 Tr VND,,Mới tốt nghiệp,31/07/2026,https://careerviet.vn/vi/tim-viec-lam/it-support.35C76E8C.html
35C77337,[Nhà Máy Bến Cát] Network & System Administrator (IT/ Network System),CÔNG TY TNHH ROHTO-MENTHOLATUM (VIỆT NAM),Bình Dương,22/05/2026,"Mới tốt nghiệp / Thực tập, CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,"System & Virtualization: Proven experience administrating Windows Server, Active Directory (AD), and File Servers. Solid knowledge of virtualization infrastructure, specifically Hyper-V and VMware.",Mới tốt nghiệp,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/nha-may-ben-cat-network-system-administrator-it-network-system.35C77337.html
35C77487,DevOps Internship Remote,,Khác,23/05/2026,CNTT - Phần mềm,Bán thời gian,Cạnh tranh,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/devops-internship-remote.35C77487.html
35C77516,Intern AI engineer,,Hồ Chí Minh,25/05/2026,CNTT - Phần mềm,Thực tập,Cạnh tranh,"Proficiency in Python and experience with common AI/ML libraries such as TensorFlow, PyTorch, or Scikit-learn.",Sinh viên/ Thực tập sinh,05/06/2026,https://careerviet.vn/vi/tim-viec-lam/intern-ai-engineer.35C77516.html
35C776E1,Product Owner (Saas E-commerce),Công ty Cổ phần Công nghệ UpBase,Hà Nội,25/05/2026,"Thương mại điện tử, CNTT - Phần mềm",Nhân viên chính thức,12 Tr - 30 Tr VND,Có kinh nghiệm,Mới tốt nghiệp,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/product-owner-saas-e-commerce.35C776E1.html
35C77839,Thực tập sinh Test,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,26/05/2026,CNTT - Phần mềm,"Bán thời gian , Thực tập",3 Tr - 5 Tr VND,,Sinh viên/ Thực tập sinh,26/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-test.35C77839.html
35C778EF,Business Analysis Intern (BA Intern) / Thực tập sinh Phân tích Doanh nghiệp,Công ty TNHH Giải pháp Data V Tech,Hồ Chí Minh,26/05/2026,"Kế toán / Kiểm toán, CNTT - Phần mềm",Thực tập,Cạnh tranh,,Mới tốt nghiệp,26/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analysis-intern-ba-intern-thuc-tap-sinh-phan-tich-doanh-nghiep.35C778EF.html
35C77B96,Thực tập sinh IT,Công ty Cổ phần Sữa VitaDairy Việt Nam,Hồ Chí Minh,27/05/2026,CNTT - Phần cứng / Mạng,Thực tập,3 Tr - 3 Tr VND,,Mới tốt nghiệp,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-it.35C77B96.html
35C77BFC,Nhân Viên Giám Sát Hệ Thống CNTT (Part-Time),CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,27/05/2026,CNTT - Phần mềm,Bán thời gian,Cạnh tranh,,Mới tốt nghiệp,26/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-giam-sat-he-thong-cntt-part-time.35C77BFC.html
35C7809B,Marketing Intern,TMA Technology Group,Hồ Chí Minh,29/05/2026,"CNTT - Phần mềm, Tiếp thị / Marketing",Thực tập,Cạnh tranh,Experience doing marketing for technology industry.,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/marketing-intern.35C7809B.html
35C7829E,AI Engineer Intern,Công ty TNHH Lửa Á Châu,Hồ Chí Minh,29/05/2026,CNTT - Phần mềm,Thực tập,1 Tr - 2 Tr VND,,Mới tốt nghiệp,20/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-engineer-intern.35C7829E.html
35C7863E,Thực tập sinh Customer Success (Nền tảng Quản trị nhân sự và tiền lương online),CÔNG TY TNHH BETTER TECHNOLOGIES VIETNAM,Hồ Chí Minh,01/06/2026,"CNTT - Phần mềm, Dịch vụ khách hàng","Nhân viên chính thức , Thực tập",6 Tr - 10 Tr VND,"Ưu tiên đã có kinh nghiệm khách hàng, để nhanh chóng trở thành vị trí nhân viên chính thức.",Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-customer-success-nen-tang-quan-tri-nhan-su-va-tien-luong-online.35C7863E.html
35C78837,Thực tập sinh Phát triển Hệ thống & Giải pháp AI,Công ty CP Tư vấn vận hành và Kinh doanh y tế CMED,Hà Nội,01/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Thực tập,4 Tr - 5 Tr VND,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-phat-trien-he-thong-giai-phap-ai.35C78837.html
35C78B5E,Thực Tập Sinh Phát Triển Cộng Đồng (Công nghệ - AI),Công ty Cổ phần Đầu Tư Rovi Holdings,Hồ Chí Minh,02/06/2026,"Tiếp thị / Marketing, Bán hàng / Kinh doanh, CNTT - Phần mềm",Thực tập,1 Tr - 2 Tr VND,,Sinh viên/ Thực tập sinh,10/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-phat-trien-cong-dong-cong-nghe-ai.35C78B5E.html
35C78C04,THỰC TẬP SINH KINH DOANH,Công Ty Cổ Phần Công Nghệ Windsoft Việt Nam,Hà Nội,02/06/2026,CNTT - Phần mềm,Nhân viên chính thức,3 Tr - 5 Tr VND,"Không yêu cầu kinh nghiệm, sẽ được đào tạo bài bản",Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-kinh-doanh.35C78C04.html
35C78E24,Thực tập sinh IT,CT CP Tập Đoàn Thái Tuấn,Hồ Chí Minh,03/06/2026,CNTT - Phần cứng / Mạng,Thực tập,Cạnh tranh,Không yêu cầu kinh nghiệm,Sinh viên/ Thực tập sinh,03/07/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-it.35C78E24.html
35C78E6F,Nhân Viên Thu Thập Dữ Liệu (Data Collector) Full-time,"Văn phòng đại diện Cazoodle, Inc tại thành phố Hà Nội",Hà Nội,03/06/2026,"Biên phiên dịch, Dịch vụ khách hàng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,,Mới tốt nghiệp,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thu-thap-du-lieu-data-collector-full-time.35C78E6F.html
35C78E8A,Thực tập sinh Manual Tester (Kiểm thử phần mềm),Công ty Cổ phần Công nghệ UpBase,Hà Nội,03/06/2026,"Thương mại điện tử, CNTT - Phần mềm","Nhân viên chính thức , Thực tập",3 Tr - 8 Tr VND,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-manual-tester-kiem-thu-phan-mem.35C78E8A.html
35C79035,Nhân viên tư vấn Website,Công ty TNHH TM DV Web Ideas,Hồ Chí Minh,04/06/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Dịch vụ khách hàng",Nhân viên chính thức,9 Tr - 25 Tr VND,Không yêu cầu kinh nghiệm - sẽ được tạo đào chi tiết,Mới tốt nghiệp,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-website.35C79035.html
35C79289,Thực tập sinh Kỹ thuật Mạng,CÔNG TY CỔ PHẦN MŨ XANH - BLUE HAT,Hồ Chí Minh,04/06/2026,"CNTT - Phần cứng / Mạng, Mới tốt nghiệp / Thực tập",Thực tập,1 Tr - 3 Tr VND,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ky-thuat-mang.35C79289.html
35C79AA4,Website Administration Intern,CÔNG TY CỔ PHẦN SEEDCOM,Hồ Chí Minh,08/06/2026,CNTT - Phần mềm,Thực tập,Cạnh tranh,"Có kinh nghiệm quản trị và vận hành website (web admin, web operation) hoặc từng tham gia các dự án website là lợi thế.",Sinh viên/ Thực tập sinh,07/07/2026,https://careerviet.vn/vi/tim-viec-lam/website-administration-intern.35C79AA4.html
35C79E18,Thực tập sinh QC,LacViet Computing Corporation,Hồ Chí Minh,09/06/2026,CNTT - Phần mềm,Thực tập,Cạnh tranh,,Sinh viên/ Thực tập sinh,23/07/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-qc.35C79E18.html
35C7110C,Trợ lý phòng Giải pháp Công nghệ,Công ty TNHH PNK,Hà Nội,14/05/2026,CNTT - Phần mềm,Nhân viên chính thức,15 Tr - 20 Tr VND,Chưa có kinh nghiệm,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/tro-ly-phong-giai-phap-cong-nghe.35C7110C.html
35C71144,Trưởng phòng Kinh doanh Dự án,Công ty TNHH PNK,Hà Nội,14/05/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Bưu chính viễn thông",Nhân viên chính thức,Cạnh tranh,Trên 5,Quản lý,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-du-an.35C71144.html
35C710E5,Chuyên viên đấu thầu,Công ty TNHH PNK,Hà Nội,14/05/2026,"Bưu chính viễn thông, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Lên đến 3,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dau-thau.35C710E5.html
35C71131,Trưởng phòng kinh doanh,Công ty TNHH PNK,Hà Nội,14/05/2026,"Bán hàng / Kinh doanh, Bưu chính viễn thông, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Lên đến 3,Quản lý,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35C71131.html
35C71923,Senior Data Analyst,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hà Nội,14/05/2026,"Thống kê, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,25 Tr - 35 Tr VND,3 - 4,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C71923.html
35C71B6B,Senior IT Security Officer (Data Protection),LOTTE FINANCE VIETNAM,Hà Nội,14/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-it-security-officer-data-protection.35C71B6B.html
35C71181,Chuyên viên Phát triển Sản phẩm,Công ty TNHH PNK,Hà Nội,14/05/2026,"Thu mua / Vật tư, Bưu chính viễn thông, CNTT - Phần mềm",Nhân viên chính thức,15 Tr - 25 Tr VND,Lên đến 3,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-san-pham.35C71181.html
35C7115A,Chuyên viên kinh doanh,Công ty TNHH PNK,Hà Nội,14/05/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Bưu chính viễn thông",Nhân viên chính thức,20 Tr - 25 Tr VND,Chưa có kinh nghiệm,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh.35C7115A.html
35C71B80,Senior Business Analyst,Coca-Cola Beverages Vietnam,Hồ Chí Minh,14/05/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Quản lý điều hành",Nhân viên chính thức,Cạnh tranh,4 - 7,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst.35C71B80.html
35C71B31,Bình Dương - IT OA biết tiếng Trung,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),Bình Dương,14/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,11 Tr - 16 Tr VND,1 - 10,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/binh-duong-it-oa-biet-tieng-trung.35C71B31.html
35C71B3C,Lead Software Architect (Trưởng Nhóm Kiến Trúc Phần Mềm),CÔNG TY TNHH SX TM DV ĐẶNG GIA TRANG,Hồ Chí Minh,15/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 4,Trưởng nhóm / Giám sát,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/lead-software-architect-truong-nhom-kien-truc-phan-mem.35C71B3C.html
35C71D96,Chăm Sóc Khách Hàng Phần Mềm Saas - Thương Mại Điện Tử,Công ty Cổ phần Công nghệ UpBase,Hà Nội,15/05/2026,"Dịch vụ khách hàng, CNTT - Phần mềm, Thương mại điện tử",Nhân viên chính thức,12 Tr - 18 Tr VND,Lên đến 2,Nhân viên,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/cham-soc-khach-hang-phan-mem-saas-thuong-mai-dien-tu.35C71D96.html
35C71CB9,"[Hà Nội] Product Director - CPO - Giám Đốc Sản Phẩm (B2B, SaaS - Ecommerce)",Công ty Cổ phần Công nghệ UpBase,Hà Nội,15/05/2026,"CNTT - Phần mềm, Thương mại điện tử, Quản lý điều hành",Nhân viên chính thức,Cạnh tranh,5 - 10,Giám đốc,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/ha-noi-product-director-cpo-giam-doc-san-pham-b2b-saas-ecommerce.35C71CB9.html
35C71BAD,Senior/Expert Business Analyst - TNTech - 3K038,Tập đoàn ROX (ROX Group),Hà Nội,15/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-expert-business-analyst-tntech-3k038.35C71BAD.html
35C71BCC,Giám Đốc Ban Pháp Chế - Head of Legal,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,15/05/2026,"Luật / Pháp lý, CNTT - Phần mềm, Bất động sản",Nhân viên chính thức,Cạnh tranh,10 - 20,Giám đốc,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/giam-doc-ban-phap-che-head-of-legal.35C71BCC.html
35C71BD2,Chuyên gia Thiết kế Hành trình số - SI - MSB - 3I130,Tập đoàn ROX (ROX Group),Hà Nội,15/05/2026,"CNTT - Phần mềm, Tài chính / Đầu tư, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-thiet-ke-hanh-trinh-so-si-msb-3i130.35C71BD2.html
35C720EF,Nhân viên Kiểm thử phần mềm (tester),Công ty TNHH Viettel - CHT,Hà Nội,16/05/2026,"CNTT - Phần mềm, Quản lý chất lượng (QA/QC), CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kiem-thu-phan-mem-tester.35C720EF.html
35C7204B,NHÂN VIÊN TRIỂN KHAI DỰ ÁN,CÔNG TY CP THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Hồ Chí Minh,16/05/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần cứng / Mạng, Bảo trì / Sửa chữa",Nhân viên chính thức,13 Tr - 18 Tr VND,Trên 1,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-du-an.35C7204B.html
35C6D026,Nhân Viên Chuyển Đổi Số,Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,Hồ Chí Minh,16/05/2026,"Tiếp thị / Marketing, CNTT - Phần cứng / Mạng, Quảng cáo / Đối ngoại / Truyền Thông",Nhân viên chính thức,10 Tr - 11 Tr VND,1 - 2,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chuyen-doi-so.35C6D026.html
35C6CE41,Senior Infrastructure Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP GENE - GENE SOLUTIONS,Hồ Chí Minh,16/05/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Chưa có kinh nghiệm,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-infrastructure-engineer.35C6CE41.html
35C6CC6B,Giám Đốc Kinh Doanh,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,16/05/2026,"Bán hàng / Kinh doanh, Bất động sản, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,5 - 20,Giám đốc,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/giam-doc-kinh-doanh.35C6CC6B.html
35C71CC2,Kỹ Sư Vận Hành Dịch Vụ,Công ty Cổ phần Tập đoàn Leeon Group,Hà Nội,16/05/2026,"Bưu chính viễn thông, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-van-hanh-dich-vu.35C71CC2.html
35C6D0B0,Chuyên Viên Phát Triển Ứng Dụng (Kiểm Thử),CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hà Nội,16/05/2026,"CNTT - Phần mềm, Bất động sản, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung-kiem-thu.35C6D0B0.html
35C6D331,Chuyên viên phân tích nghiệp vụ BA - Business Analyst,Chương trình Học viện Công nghệ BKACAD,Hà Nội,17/05/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm","Nhân viên chính thức , Bán thời gian",12 Tr - 18 Tr VND,2 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba-business-analyst.35C6D331.html
35C723D8,Business Analyst - Chuyên Viên Phân Tích Nghiệp Vụ (Domain Fintech),Công ty Cố phần giải pháp công nghệ ITE,Hà Nội,17/05/2026,"CNTT - Phần mềm, Ngân hàng, Dịch vụ khách hàng",Nhân viên chính thức,18 Tr - 25 Tr VND,2 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analyst-chuyen-vien-phan-tich-nghiep-vu-domain-fintech.35C723D8.html
35C6D2FA,C++ Developer,Chương trình Học viện Công nghệ BKACAD,Hà Nội,17/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng","Nhân viên chính thức , Bán thời gian",Cạnh tranh,2 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/c-developer.35C6D2FA.html
35C6D1CF,KỸ SƯ THIẾT KẾ,CÔNG TY TNHH TÍCH HỢP HỆ THỐNG NHT,Đà Nẵng,17/05/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 22 Tr VND,Lên đến 1,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-thiet-ke.35C6D1CF.html
35C72342,AI Business Analyst,Công Ty Cổ Phần Tập Đoàn Việt Ba,Hà Nội,17/05/2026,"Tư vấn, CNTT - Phần mềm, Tiếp thị / Marketing",Nhân viên chính thức,15 Tr - 25 Tr VND,2 - 5,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-business-analyst.35C72342.html
35C6D21F,AI Computer Vision Engineer – eKYC (Face Matching & Liveness Detection),Công ty Cổ phần Chứng khoán DNSE,Hà Nội,17/05/2026,"CNTT - Phần mềm, Chứng khoán",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/ai-computer-vision-engineer-ekyc-face-matching-liveness-detection.35C6D21F.html
35C6D374,Nhân viên kiểm thử phần mềm (Manual Test),Chương trình Học viện Công nghệ BKACAD,Hà Nội,17/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,12 Tr - 18 Tr VND,Trên 2,Trưởng nhóm / Giám sát,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kiem-thu-phan-mem-manual-test.35C6D374.html
35C6D356,TUYỂN DỤNG: KỸ THUẬT LẮP ĐẶT – DIGITAL SIGNAGE,CÔNG TY TNHH BIZTECH VIỆT NAM,Hồ Chí Minh,17/05/2026,"Thương mại điện tử, Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần cứng / Mạng",Nhân viên chính thức,12 Tr - 14 Tr VND,1 - 4,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/tuyen-dung-ky-thuat-lap-dat-digital-signage.35C6D356.html
35C6D14E,Project Assistant/ Business Analyst,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hà Nội,17/05/2026,"CNTT - Phần mềm, Bán Hàng Kỹ Thuật, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/project-assistant-business-analyst.35C6D14E.html
35C6D1D7,Chuyên gia - AI,CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,17/05/2026,"Quản lý điều hành, CNTT - Phần mềm, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,10 - 12,Quản lý,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-ai.35C6D1D7.html
35C6D114,Project Manager,HQSOFT COMPANY LIMITED,Hồ Chí Minh,17/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Quản lý điều hành",Nhân viên chính thức,Cạnh tranh,Trên 4,Quản lý,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/project-manager.35C6D114.html
35C6D760,TRƯỞNG PHÒNG THIẾT KẾ,CÔNG TY TNHH TÍCH HỢP HỆ THỐNG NHT,Đà Nẵng,18/05/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 22 Tr VND,1 - 3,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-thiet-ke.35C6D760.html
35C6D544,Senior Technical Product Development Executive (Garment),Headhunter HRchannels Group,Hà Nội,18/05/2026,"Dệt may / Da giày / Thời trang, Xây dựng, CNTT - Phần mềm",Nhân viên chính thức,25 Tr - 32 Tr VND,3 - 4,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-technical-product-development-executive-garment.35C6D544.html
35C6D643,Strategy & Analytics Manager,Công ty TNHH Kimberly Clark Việt Nam,Hồ Chí Minh,18/05/2026,"Tiếp thị / Marketing, Thương mại điện tử, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Trên 3,Quản lý,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/strategy-analytics-manager.35C6D643.html
35C6D686,Trợ Giảng (Các môn CNTT),Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,18/05/2026,"Giáo dục / Đào tạo, CNTT - Phần mềm",Nhân viên chính thức,10 Tr - 14 Tr VND,Chưa có kinh nghiệm,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/tro-giang-cac-mon-cntt.35C6D686.html
35C76868,CHUYÊN VIÊN THIẾT KẾ UI/UX,Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,19/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-thiet-ke-ui-ux.35C76868.html
35C769A8,Nhân Viên IT Helpdesk,CÔNG TY CỔ PHẦN THIẾT KẾ NỘI THẤT ICON,Hồ Chí Minh,19/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 5,Nhân viên,19/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35C769A8.html
